timestamp,est_x,est_y,est_z,est_vx,est_vy,est_vz,pos_err,vel_err,num_visible_cameras,update_time_sec,nis_mean,cov_px,cov_py,cov_pz,cov_vx,cov_vy,cov_vz
2.80000000,0.66746283,0.74464312,1.50000000,-0.22340869,0.20023695,0.00000012,0.00000000,0.00001587,4,0.00067583,0.00833356,0.00000000,0.00000000,0.00000000,0.00000087,0.00000085,0.00000084
2.83333333,0.65998315,0.75128041,1.50000000,-0.22535993,0.19801378,-0.00000002,0.00000001,0.00003066,4,0.00064179,0.00787460,0.00000000,0.00000000,0.00000000,0.00000086,0.00000084,0.00000083
2.86666667,0.65243747,0.75784256,1.50000000,-0.22736820,0.19572941,0.00000012,0.00000000,0.00001554,4,0.00062062,0.00832610,0.00000000,0.00000000,0.00000000,0.00000085,0.00000083,0.00000082
2.90000000,0.64482655,0.76432894,1.50000000,-0.22927540,0.19346660,-0.00000002,0.00000000,0.00002983,4,0.00061975,0.00788168,0.00000000,0.00000000,0.00000000,0.00000084,0.00000082,0.00000082
2.93333333,0.63715114,0.77073888,1.50000000,-0.23123693,0.19114368,0.00000012,0.00000000,0.00001536,4,0.00060963,0.00831896,0.00000000,0.00000000,0.00000000,0.00000083,0.00000081,0.00000081
2.96666667,0.62941203,0.77707175,1.50000000,-0.23309884,0.18884183,-0.00000002,0.00000000,0.00002909,4,0.00060883,0.00788848,0.00000000,0.00000000,0.00000000,0.00000082,0.00000080,0.00000080
3.00000000,0.62160997,0.78332691,1.50000000,-0.23501331,0.18648160,0.00000013,0.00000000,0.00001530,4,0.00060667,0.00831206,0.00000000,0.00000000,0.00000000,0.00000082,0.00000080,0.00000079
3.03333333,0.61374575,0.78950374,1.50000000,-0.23682915,0.18414164,-0.00000002,0.00000000,0.00002835,4,0.00060700,0.00789522,0.00000000,0.00000000,0.00000000,0.00000081,0.00000079,0.00000078
3.06666667,0.60582016,0.79560162,1.50000000,-0.23869541,0.18174470,0.00000013,0.00000000,0.00001498,4,0.00060808,0.00830520,0.00000000,0.00000000,0.00000000,0.00000080,0.00000078,0.00000077
3.10000000,0.59783398,0.80161994,1.50000000,-0.24046485,0.17936793,-0.00000002,0.00000000,0.00002759,4,0.00067029,0.00790174,0.00000000,0.00000000,0.00000000,0.00000079,0.00000077,0.00000077
3.13333333,0.58978802,0.80755810,1.50000000,-0.24228221,0.17693519,0.00000013,0.00000001,0.00001483,4,0.00073688,0.00829868,0.00000000,0.00000000,0.00000000,0.00000079,0.00000076,0.00000076
3.16666667,0.58168309,0.81341550,1.50000000,-0.24400403,0.17452227,-0.00000002,0.00000000,0.00002694,4,0.00073646,0.00790801,0.00000000,0.00000000,0.00000000,0.00000078,0.00000076,0.00000075
3.20000000,0.57351999,0.81919157,1.50000000,-0.24577225,0.17205501,0.00000014,0.00000000,0.00001481,4,0.00073800,0.00829235,0.00000000,0.00000000,0.00000000,0.00000077,0.00000075,0.00000074
3.23333333,0.56529953,0.82488571,1.50000000,-0.24744574,0.16960693,-0.00000002,0.00000000,0.00002627,4,0.00073642,0.00791417,0.00000000,0.00000000,0.00000000,0.00000076,0.00000074,0.00000074
3.26666667,0.55702255,0.83049737,1.50000000,-0.24916370,0.16710579,0.00000014,0.00000000,0.00001453,4,0.00073771,0.00828618,0.00000000,0.00000000,0.00000000,0.00000076,0.00000073,0.00000073
3.30000000,0.54868986,0.83602598,1.50000000,-0.25078859,0.16462386,-0.00000003,0.00000000,0.00002558,4,0.00074392,0.00792004,0.00000000,0.00000000,0.00000000,0.00000075,0.00000073,0.00000072
3.33333333,0.54030231,0.84147098,1.50000000,-0.25245565,0.16208983,0.00000014,0.00000001,0.00001438,4,0.00118608,0.00828020,0.00000000,0.00000000,0.00000000,0.00000075,0.00000072,0.00000071
3.36666667,0.53186072,0.84683184,1.50000000,-0.25403079,0.15957475,-0.00000003,0.00000000,0.00002500,4,0.00079012,0.00792585,0.00000000,0.00000000,0.00000000,0.00000074,0.00000071,0.00000071
3.40000000,0.52336595,0.85210802,1.50000000,-0.25564679,0.15700912,0.00000014,0.00000000,0.00001440,4,0.00099667,0.00827435,0.00000000,0.00000000,0.00000000,0.00000073,0.00000071,0.00000070
3.43333333,0.51481884,0.85729899,1.50000000,-0.25717151,0.15446193,-0.00000003,0.00000001,0.00002442,4,0.00141888,0.00793145,0.00000000,0.00000000,0.00000000,0.00000073,0.00000070,0.00000070
3.46666667,0.50622026,0.86240423,1.50000000,-0.25873540,0.15186541,0.00000015,0.00000000,0.00001414,4,0.00101292,0.00826874,0.00000000,0.00000000,0.00000000,0.00000072,0.00000070,0.00000069
3.50000000,0.49757105,0.86742323,1.50000000,-0.26020948,0.14928743,-0.00000003,0.00000000,0.00002379,4,0.00078725,0.00793686,0.00000000,0.00000000,0.00000000,0.00000071,0.00000069,0.00000068
